"ENTREZID"	"GO"	"ONTOLOGY"	"GENENAME"	"GOTERM"	"external_gene_name"	"Description_Ensembl"	"UniprotAcc"	"gene_name"	"persistent_id"	"name_PC"	"id_PC"	"Uniprot_ID"	"PANTHER_SF_ID"	"PANTHER_Family_name"	"PANTHER_SF_name"	"Description_NCBI"	"ALIAS"	"log2FoldChange"	"padj"
"106349402"	NA	NA	NA	NA	"BnaA06g33430D"	"BnaA06g33430D protein"	"A0A078FGN0"	NA	NA	NA	NA	"A0A078FGN0"	"PTHR45844:SF13"	"TRANSCRIPTION FACTOR BHLH30"	"TRANSCRIPTION FACTOR AIG1"	"transcription factor AIG1"	"LOC106349402"	-3.74830843157007	0.0314000516281385
"106349475"	NA	NA	NA	NA	"BnaA06g37380D"	"BnaA06g37380D protein"	"A0A078GAK5"	NA	NA	NA	NA	"A0A078GAK5"	"PTHR47999:SF102"	"TRANSCRIPTION FACTOR MYB8-RELATED-RELATED"	"TRANSCRIPTION REPRESSOR MYB4"	"transcription repressor MYB4"	"MYB4-3.1"	-3.23595117033954	0.00138114370094374
"106349539"	NA	NA	NA	NA	"BnaA06g36980D"	"BnaA06g36980D protein"	"A0A078GAG1"	NA	NA	NA	NA	"A0A078GAG1"	"PTHR22937:SF147"	"E3 UBIQUITIN-PROTEIN LIGASE RNF165"	"RING-TYPE DOMAIN-CONTAINING PROTEIN"	"probable E3 ubiquitin-protein ligase RHG1A"	"LOC106349539"	1.16970524802256	1.59614383513016e-10
"106349547"	NA	NA	NA	NA	"BnaA06g36850D"	"BnaA06g36850D protein"	"A0A078GCE0"	NA	NA	NA	NA	"A0A078GCE0"	"PTHR33181:SF4"	"OS01G0778500 PROTEIN"	"BNAA06G36850D PROTEIN"	"uncharacterized BNAA06G36850D"	"BNAA06G36850D"	1.45388885510871	0.00280659257127503
"106349632"	NA	NA	NA	NA	"BnaA01g28590D"	"BnaA01g28590D protein"	"A0A078G692"	NA	NA	NA	NA	"A0A078G692"	"PTHR23111:SF87"	"ZINC FINGER PROTEIN"	"BNAA01G28590D PROTEIN"	"RNA-binding protein cabeza"	"LOC106349632"	-6.55505541622317	8.36349558463615e-05
"106349893"	NA	NA	NA	NA	"BnaA05g36220D"	"BnaA05g36220D protein"	"A0A078J427"	NA	NA	NA	NA	"A0A078J427"	"PTHR46162:SF44"	"TRAF-LIKE FAMILY PROTEIN"	"BNAC05G30530D PROTEIN"	"uncharacterized LOC106349893"	"LOC106349893"	2.49674304872045	5.80427194914295e-05
"106349926"	NA	NA	NA	NA	"BnaC08g08010D"	"BnaC08g08010D protein"	"A0A078FHB9"	NA	NA	NA	NA	"A0A078FHB9"	"PTHR12396:SF0"	"METHYL-CPG BINDING PROTEIN, MBD"	"METHYL-CPG BINDING DOMAIN PROTEIN-LIKE, ISOFORM C"	"methyl-CpG-binding domain-containing protein 2"	"LOC106349926"	1.67205752346079	1.38086553416123e-12
"106350813"	NA	NA	NA	NA	"BnaC06g00720D"	"BnaC06g00720D protein"	"A0A078FHB1"	NA	NA	NA	NA	"A0A078FHB1"	"PTHR47125:SF2"	"ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN"	"ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN"	"uncharacterized BNAC06G00720D"	"BNAC06G00720D"	1.5147170921271	0.00177915693445378
"106350984"	NA	NA	NA	NA	"BnaA06g00350D"	"BnaA06g00350D protein"	"A0A078IKZ6"	NA	NA	NA	NA	"A0A078IKZ6"	"PTHR35104:SF17"	"OS03G0807000 PROTEIN"	"BNAC06G41640D PROTEIN"	"uncharacterized BNAA06G00350D"	"BNAA06G00350D"	2.64688625748097	0.0314689100174085
"106351124"	"GO:0016567"	"BP"	"RING-H2 finger protein ATL78"	"protein ubiquitination"	"BnaA06g03240D"	"BnaA06g03240D protein"	"A0A078IIC1"	NA	NA	NA	NA	"A0A078IIC1"	"PTHR46905:SF7"	"RING-H2 FINGER PROTEIN ATL78"	"RING-H2 FINGER PROTEIN ATL78"	"RING-H2 finger protein ATL78"	"LOC106351124"	-6.40122525789961	0.000183406593086033
"106351230"	"GO:0046656"	"BP"	"dihydroneopterin aldolase 1"	"folic acid biosynthetic process"	"BnaAnng09490D"	"7,8-dihydroneopterin aldolase"	"A0A078ICS6"	NA	NA	NA	NA	"A0A078ICS6"	"PTHR42844:SF1"	"DIHYDRONEOPTERIN ALDOLASE 1-RELATED"	"DIHYDRONEOPTERIN ALDOLASE 1-RELATED"	"dihydroneopterin aldolase 1"	"LOC106351230"	1.5038133334413	5.89340029666058e-17
"106351230"	"GO:0046654"	"BP"	"dihydroneopterin aldolase 1"	"tetrahydrofolate biosynthetic process"	"BnaAnng09490D"	"7,8-dihydroneopterin aldolase"	"A0A078ICS6"	NA	NA	NA	NA	"A0A078ICS6"	"PTHR42844:SF1"	"DIHYDRONEOPTERIN ALDOLASE 1-RELATED"	"DIHYDRONEOPTERIN ALDOLASE 1-RELATED"	"dihydroneopterin aldolase 1"	"LOC106351230"	1.5038133334413	5.89340029666058e-17
"106351287"	"GO:0030245"	"BP"	"endoglucanase 20"	"cellulose catabolic process"	"BnaC01g15100D"	"Endoglucanase"	"A0A078F8V2"	NA	NA	NA	NA	"A0A078F8V2"	"PTHR22298:SF22"	"ENDO-1,4-BETA-GLUCANASE"	"ENDOGLUCANASE 18-RELATED"	"endoglucanase 20"	"LOC106351287"	4.12085595621704	0.0214768961270016
"106351398"	NA	NA	NA	NA	"BnaA06g11620D"	"BnaA06g11620D protein"	"A0A078GIF6"	NA	NA	NA	NA	"A0A078GIF6"	"PTHR33594:SF1"	"SUPERFAMILY HYDROLASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G03035)-RELATED"	"HD DOMAIN-CONTAINING PROTEIN"	"uncharacterized protein YpgQ-like"	"LOC106351398"	-1.73405782199042	0.000100740107686361
"106351453"	"GO:0032259"	"BP"	"jasmonate O-methyltransferase"	"methylation"	"BnaA06g13800D"	"BnaA06g13800D protein"	"A0A078GV62"	NA	NA	NA	NA	"A0A078GV62"	"PTHR31009:SF91"	"S-ADENOSYL-L-METHIONINE:CARBOXYL METHYLTRANSFERASE FAMILY PROTEIN"	"JASMONATE O-METHYLTRANSFERASE"	"jasmonate O-methyltransferase"	"LOC106351453"	-3.30080843151303	0.000211415822052116
"106351540"	NA	NA	NA	NA	"BnaA09g54550D"	"BnaA09g54550D protein"	"A0A078J023"	NA	NA	NA	NA	"A0A078J023"	"PTHR37184:SF6"	"CLAVATA3/ESR (CLE)-RELATED PROTEIN 27"	"BNAA09G54550D PROTEIN"	"CLAVATA3/ESR (CLE)-related protein 43"	"LOC106351540"	-4.45130817630341	0.0334653092924508
"106351746"	"GO:0009269"	"BP"	"uncharacterized BNAA06G39030D"	"response to desiccation"	"BnaA06g39030D"	"BnaA06g39030D protein"	"A0A078IAX6"	NA	NA	NA	NA	"A0A078IAX6"	"PTHR31852:SF7"	"LATE EMBRYOGENESIS ABUNDANT (LEA) HYDROXYPROLINE-RICH GLYCOPROTEIN FAMILY"	"LATE EMBRYOGENESIS ABUNDANT (LEA) HYDROXYPROLINE-RICH GLYCOPROTEIN FAMILY"	"uncharacterized BNAA06G39030D"	"BNAA06G39030D"	1.35543394369243	0.000468243123321947
"106351781"	"GO:0016567"	"BP"	"cullin-1-like"	"protein ubiquitination"	"BnaC06g12710D"	"BnaC06g12710D protein"	"A0A078FHV2"	NA	NA	NA	NA	"A0A078FHV2"	"PTHR11932:SF161"	"CULLIN"	"CULLIN_2 DOMAIN-CONTAINING PROTEIN"	"cullin-1-like"	"LOC106351781"	-7.65185861960109	8.90721950095389e-13
"106351781"	"GO:0006511"	"BP"	"cullin-1-like"	"ubiquitin-dependent protein catabolic process"	"BnaC06g12710D"	"BnaC06g12710D protein"	"A0A078FHV2"	NA	NA	NA	NA	"A0A078FHV2"	"PTHR11932:SF161"	"CULLIN"	"CULLIN_2 DOMAIN-CONTAINING PROTEIN"	"cullin-1-like"	"LOC106351781"	-7.65185861960109	8.90721950095389e-13
"106351782"	NA	NA	NA	NA	"BnaC06g12680D"	"BnaC06g12680D protein"	"A0A078FBA0"	NA	NA	NA	NA	"A0A078FBA0"	"PTHR31544:SF13"	"AIG2-LIKE PROTEIN D"	"GGACT DOMAIN-CONTAINING PROTEIN"	"AIG2-like protein A"	"LOC106351782"	6.11581384566956	0.00280371636214679
"106351783"	NA	NA	NA	NA	"BnaA01g30810D"	"BnaA01g30810D protein"	"A0A078IKZ2"	NA	NA	NA	NA	"A0A078IKZ2"	"PTHR44916:SF1"	"CHAPERONE DNAJ-DOMAIN SUPERFAMILY PROTEIN-RELATED"	"CHAPERONE DNAJ-DOMAIN SUPERFAMILY PROTEIN-RELATED"	"chaperone protein dnaJ 6"	"LOC106351783"	-1.78163757622822	1.76792084235409e-07
"106351906"	NA	NA	NA	NA	"BnaA06g23720D"	"BnaA06g23720D protein"	"A0A078F703"	"BnaA06g23720D protein"	"PTN008014602"	NA	NA	"A0A078F703"	"PTHR33743:SF16"	"PROTEIN GOLVEN 6-RELATED"	"PROTEIN GOLVEN 2"	"protein GOLVEN 2"	"LOC106351906"	-4.5601512449292	0.0195063356753333
"106352065"	NA	NA	NA	NA	"BnaC06g06900D"	"BnaC06g06900D protein"	"A0A078H6F6"	NA	NA	NA	NA	"A0A078H6F6"	"PTHR34788:SF9"	"F15I1.22"	"BNAC06G10520D PROTEIN"	"uncharacterized BNAC06G06900D"	"BNAC06G06900D"	3.4026004935484	0.0265649498606918
"106352145"	NA	NA	NA	NA	"BnaA01g32940D"	"BnaA01g32940D protein"	"A0A078K066"	NA	NA	NA	NA	NA	NA	NA	NA	"S-adenosylmethionine decarboxylase proenzyme 3-like"	"LOC106352145"	1.43622711969216	2.65720824644381e-07
"106352233"	NA	NA	NA	NA	"BnaA03g60670D"	"BnaA03g60670D protein"	"A0A078H3I0"	NA	NA	NA	NA	"A0A078H3I0"	"PTHR10366:SF288"	"NAD DEPENDENT EPIMERASE/DEHYDRATASE"	"ANTHOCYANIDIN REDUCTASE"	"anthocyanidin reductase"	"LOC106352233"	6.33678460535964	0.0013120896301152
"106352449"	"GO:0009695"	"BP"	"allene oxide cyclase 2, chloroplastic"	"jasmonic acid biosynthetic process"	"BnaA06g33410D"	"BnaA06g33410D protein"	"A0A078FKT0"	NA	NA	NA	NA	"A0A078FKT0"	"PTHR31843:SF9"	"ALLENE OXIDE CYCLASE 4, CHLOROPLASTIC"	"ALLENE OXIDE CYCLASE 1, CHLOROPLASTIC-RELATED"	"allene oxide cyclase 2, chloroplastic"	"LOC106352449"	-1.35066766875392	0.0142736979297054
"106352493"	NA	NA	NA	NA	"BnaA06g36830D"	"BnaA06g36830D protein"	"A0A078GAD6"	NA	NA	NA	NA	"A0A078GAD6"	"PTHR45988:SF24"	"C2H2 TYPE ZINC FINGER TRANSCRIPTION FACTOR FAMILY-RELATED"	"BNAC07G16940D PROTEIN"	"zinc finger protein AZF3"	"LOC106352493"	-1.61119641522677	0.0390820227715518
"106352552"	"GO:0015979"	"BP"	"psbP domain-containing protein 1, chloroplastic"	"photosynthesis"	"BnaA01g18470D"	"BnaA01g18470D protein"	"A0A078GC34"	NA	NA	NA	NA	"A0A078GC34"	"PTHR31407:SF45"	"FAMILY NOT NAMED"	"PSBP DOMAIN-CONTAINING PROTEIN"	"psbP domain-containing protein 1, chloroplastic"	"LOC106352552"	-1.8788179207693	0.0266320312415975
"106352639"	NA	NA	NA	NA	"BnaA09g51340D"	"BnaA09g51340D protein"	"A0A078H4Q4"	NA	NA	NA	NA	"A0A078H4Q4"	"PTHR13448:SF10"	"TRANSMEMBRANE PROTEIN 214"	"BNAA09G51340D PROTEIN"	"transmembrane protein 214"	"LOC106352639"	1.33706943616341	5.17236560933949e-12
"106352814"	NA	NA	NA	NA	"BnaA05g17300D"	"BnaA05g17300D protein"	"A0A078FCB5"	NA	NA	NA	NA	"A0A078FCB5"	"PTHR10984:SF69"	"ENDOPLASMIC RETICULUM-GOLGI INTERMEDIATE COMPARTMENT PROTEIN"	"BNAA05G17300D PROTEIN"	"endoplasmic reticulum-Golgi intermediate compartment protein 3"	"LOC106352814"	1.33908204275914	5.19860300666895e-16
"106352843"	NA	NA	NA	NA	"BnaA07g37590D"	"BnaA07g37590D protein"	"A0A078ITI9"	NA	NA	NA	NA	"A0A078ITI9"	"PTHR34952:SF2"	"OS05G0113500 PROTEIN"	"OS05G0113500 PROTEIN"	"uncharacterized BNAA07G37590D"	"BNAA07G37590D"	1.67721838893147	4.59083721877718e-13
"106352986"	"GO:0009451"	"BP"	"pentatricopeptide repeat-containing protein At3g09040, mitochondrial"	"RNA modification"	"BnaC03g36220D"	"BnaC03g36220D protein"	"A0A078F3C9"	NA	NA	NA	NA	"A0A078F3C9"	"PTHR47924:SF112"	"PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN"	"DYW_DEAMINASE DOMAIN-CONTAINING PROTEIN"	"pentatricopeptide repeat-containing protein At3g09040, mitochondrial"	"LOC106352986"	-1.92791048142953	9.82207843165746e-08
"106353839"	"GO:0045332"	"BP"	"putative phospholipid-transporting ATPase 9"	"phospholipid translocation"	"BnaA07g24470D"	"Phospholipid-transporting ATPase"	"A0A078F6T5"	NA	NA	NA	NA	"A0A078F6T5"	"PTHR24092:SF175"	"PROBABLE PHOSPHOLIPID-TRANSPORTING ATPASE"	"PHOSPHOLIPID-TRANSPORTING ATPASE"	"putative phospholipid-transporting ATPase 9"	"LOC106353839"	2.18926768333561	0.000153540409740559
"106353840"	NA	NA	NA	NA	"BnaA07g24490D"	"BnaA07g24490D protein"	"A0A078EZ46"	NA	NA	NA	NA	"A0A078EZ46"	"PTHR47982:SF45"	"PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK4"	"PROTEIN KINASE DOMAIN-CONTAINING PROTEIN"	"proline-rich receptor-like protein kinase PERK9"	"LOC106353840"	1.4145780936921	0.000631660878565738
"106353842"	"GO:0030163"	"BP"	"ATP-dependent Clp protease adapter protein CLPS1, chloroplastic"	"protein catabolic process"	"BnaA07g24510D"	"BnaA07g24510D protein"	"A0A078F2Q8"	NA	NA	NA	NA	"A0A078F2Q8"	"PTHR33473:SF18"	"ATP-DEPENDENT CLP PROTEASE ADAPTER PROTEIN CLPS1, CHLOROPLASTIC"	"CLPS DOMAIN-CONTAINING PROTEIN"	"ATP-dependent Clp protease adapter protein CLPS1, chloroplastic"	"LOC106353842"	1.9970453415121	2.27235199481012e-05
"106353842"	"GO:0006508"	"BP"	"ATP-dependent Clp protease adapter protein CLPS1, chloroplastic"	"proteolysis"	"BnaA07g24510D"	"BnaA07g24510D protein"	"A0A078F2Q8"	NA	NA	NA	NA	"A0A078F2Q8"	"PTHR33473:SF18"	"ATP-DEPENDENT CLP PROTEASE ADAPTER PROTEIN CLPS1, CHLOROPLASTIC"	"CLPS DOMAIN-CONTAINING PROTEIN"	"ATP-dependent Clp protease adapter protein CLPS1, chloroplastic"	"LOC106353842"	1.9970453415121	2.27235199481012e-05
"106354107"	"GO:0006535"	"BP"	"serine acetyltransferase 1, chloroplastic"	"cysteine biosynthetic process from serine"	"BnaA08g00140D"	"BnaA08g00140D protein"	"A0A078HV58"	NA	NA	NA	NA	"A0A078HV58"	"PTHR42811:SF20"	"SERINE ACETYLTRANSFERASE"	"SERINE O-ACETYLTRANSFERASE"	"serine acetyltransferase 1, chloroplastic"	"LOC106354107"	2.10023381446432	1.20888999198716e-06
"106354296"	"GO:1990961"	"BP"	"protein DETOXIFICATION 17"	"xenobiotic detoxification by transmembrane export across the plasma membrane"	"BnaA07g39000D"	"Protein DETOXIFICATION"	"A0A078J2S8"	NA	NA	NA	NA	"A0A078J2S8"	"PTHR11206:SF293"	"MULTIDRUG RESISTANCE PROTEIN"	"PROTEIN DETOXIFICATION 17"	"protein DETOXIFICATION 17"	"LOC106354296"	1.02097732044681	0.000660042892751522
"106354347"	"GO:0019348"	"BP"	"dolichol-phosphate mannose synthase subunit 2"	"dolichol metabolic process"	"BnaA02g16890D"	"BnaA02g16890D protein"	"A0A078IGL7"	NA	NA	NA	NA	"A0A078IGL7"	"PTHR15039:SF11"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"dolichol-phosphate mannose synthase subunit 2"	"LOC106354347"	1.69858411512763	1.59641249431574e-11
"106354347"	"GO:0006506"	"BP"	"dolichol-phosphate mannose synthase subunit 2"	"GPI anchor biosynthetic process"	"BnaA02g16890D"	"BnaA02g16890D protein"	"A0A078IGL7"	NA	NA	NA	NA	"A0A078IGL7"	"PTHR15039:SF11"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"dolichol-phosphate mannose synthase subunit 2"	"LOC106354347"	1.69858411512763	1.59641249431574e-11
"106354347"	"GO:0006486"	"BP"	"dolichol-phosphate mannose synthase subunit 2"	"protein glycosylation"	"BnaA02g16890D"	"BnaA02g16890D protein"	"A0A078IGL7"	NA	NA	NA	NA	"A0A078IGL7"	"PTHR15039:SF11"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN"	"dolichol-phosphate mannose synthase subunit 2"	"LOC106354347"	1.69858411512763	1.59641249431574e-11
"106354474"	"GO:0051607"	"BP"	"protein argonaute 7"	"defense response to virus"	"BnaC02g19190D"	"BnaC02g19190D protein"	"A0A078GPV0"	NA	NA	NA	NA	"A0A078GPV0"	"PTHR22891:SF9"	"EUKARYOTIC TRANSLATION INITIATION FACTOR 2C"	"PROTEIN ARGONAUTE 7"	"protein argonaute 7"	"LOC106354474"	3.59976409622454	9.95821332447023e-05
"106354474"	"GO:0035194"	"BP"	"protein argonaute 7"	"post-transcriptional gene silencing by RNA"	"BnaC02g19190D"	"BnaC02g19190D protein"	"A0A078GPV0"	NA	NA	NA	NA	"A0A078GPV0"	"PTHR22891:SF9"	"EUKARYOTIC TRANSLATION INITIATION FACTOR 2C"	"PROTEIN ARGONAUTE 7"	"protein argonaute 7"	"LOC106354474"	3.59976409622454	9.95821332447023e-05
"106354494"	NA	NA	NA	NA	"BnaAnng09160D"	"WAT1-related protein"	"A0A078IEG4"	NA	NA	NA	NA	"A0A078IEG4"	"PTHR31218:SF380"	"WAT1-RELATED PROTEIN"	"WAT1-RELATED PROTEIN"	"protein WALLS ARE THIN 1"	"LOC106354494"	-4.36830630988831	0.0280062455601416
"106354497"	"GO:0006357"	"BP"	"BEL1-like homeodomain protein 11"	"regulation of transcription by RNA polymerase II"	"BnaAnng09210D"	"BnaAnng09210D protein"	"A0A078IEG8"	NA	NA	NA	NA	"A0A078IEG8"	"PTHR11850:SF259"	"HOMEOBOX PROTEIN TRANSCRIPTION FACTORS"	"BEL1-LIKE HOMEODOMAIN PROTEIN 11"	"BEL1-like homeodomain protein 11"	"LOC106354497"	-4.93676409460452	0.0128168819267448
"106354521"	NA	NA	NA	NA	"BnaA07g31910D"	"BnaA07g31910D protein"	"A0A078I672"	NA	NA	NA	NA	"A0A078I672"	"PTHR24282:SF211"	"CYTOCHROME P450 FAMILY MEMBER"	"CYTOCHROME P450 FAMILY-RELATED"	"cytochrome P450 734A1"	"LOC106354521"	1.97435009035759	0.013149374747335
"106354539"	NA	NA	NA	NA	"BnaA07g31810D"	"BnaA07g31810D protein"	"A0A078I659"	NA	NA	NA	NA	"A0A078I659"	"PTHR36728:SF2"	"NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT O, CHLOROPLASTIC"	"NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT O, CHLOROPLASTIC"	"NAD(P)H-quinone oxidoreductase subunit O, chloroplastic"	"LOC106354539"	3.44795554470805	1.67712455120148e-12
"106354541"	NA	NA	NA	NA	"BnaA07g31780D"	"BnaA07g31780D protein"	"A0A078I8A2"	NA	NA	NA	NA	"A0A078I8A2"	"PTHR47937:SF1"	"PLASTID TRANSCRIPTIONALLY ACTIVE CHROMOSOME 2-LIKE PROTEIN"	"SMR DOMAIN-CONTAINING PROTEIN"	"pentatricopeptide repeat-containing protein At1g74850, chloroplastic"	"LOC106354541"	1.21651746528403	2.39362146787835e-10
"106354648"	"GO:0032259"	"BP"	"indole glucosinolate O-methyltransferase 5"	"methylation"	"BnaA07g33060D"	"O-methyltransferase family 2 protein"	"M9QXV1"	NA	NA	NA	NA	NA	NA	NA	NA	"indole glucosinolate O-methyltransferase 5"	"OMT"	-5.92553133294432	0.000869930583720642
"106354696"	"GO:0008299"	"BP"	"solanesyl diphosphate synthase 1, chloroplastic"	"isoprenoid biosynthetic process"	"BnaA07g39140D"	"BnaA07g39140D protein"	"A0A078IR42"	NA	NA	NA	NA	"A0A078IR42"	"PTHR12001:SF69"	"GERANYLGERANYL PYROPHOSPHATE SYNTHASE"	"ALL TRANS-POLYPRENYL-DIPHOSPHATE SYNTHASE PDSS1"	"solanesyl diphosphate synthase 1, chloroplastic"	"LOC106354696"	-1.10995162102748	0.00837728753213688
"106354696"	"GO:0010236"	"BP"	"solanesyl diphosphate synthase 1, chloroplastic"	"plastoquinone biosynthetic process"	"BnaA07g39140D"	"BnaA07g39140D protein"	"A0A078IR42"	NA	NA	NA	NA	"A0A078IR42"	"PTHR12001:SF69"	"GERANYLGERANYL PYROPHOSPHATE SYNTHASE"	"ALL TRANS-POLYPRENYL-DIPHOSPHATE SYNTHASE PDSS1"	"solanesyl diphosphate synthase 1, chloroplastic"	"LOC106354696"	-1.10995162102748	0.00837728753213688
"106356105"	"GO:0032049"	"BP"	"phosphatidate cytidylyltransferase, mitochondrial"	"cardiolipin biosynthetic process"	"BnaC03g57080D"	"BnaC03g57080D protein"	"A0A078GFR6"	NA	NA	NA	NA	"A0A078GFR6"	"PTHR13619:SF1"	"UNCHARACTERIZED"	"CDP-DIACYLGLYCEROL SYNTHASE"	"phosphatidate cytidylyltransferase, mitochondrial"	"LOC106356105"	-3.07361476326009	0.00973668579536663
"106356105"	"GO:0016024"	"BP"	"phosphatidate cytidylyltransferase, mitochondrial"	"CDP-diacylglycerol biosynthetic process"	"BnaC03g57080D"	"BnaC03g57080D protein"	"A0A078GFR6"	NA	NA	NA	NA	"A0A078GFR6"	"PTHR13619:SF1"	"UNCHARACTERIZED"	"CDP-DIACYLGLYCEROL SYNTHASE"	"phosphatidate cytidylyltransferase, mitochondrial"	"LOC106356105"	-3.07361476326009	0.00973668579536663
"106356127"	NA	NA	NA	NA	"BnaA07g01390D"	"BnaA07g01390D protein"	"A0A078HQU6"	NA	NA	NA	NA	NA	NA	NA	NA	"uncharacterized BNAA07G01390D"	"BNAA07G01390D"	2.44815363937025	0.0477355854033264
"106356202"	NA	NA	NA	NA	"BnaC02g35240D"	"BnaC02g35240D protein"	"A0A078I6I0"	NA	NA	NA	NA	NA	NA	NA	NA	"protein GOLVEN 6-like"	"LOC106356202"	-5.14843740515705	0.00422477743031134
"106356281"	NA	NA	NA	NA	"BnaC05g08180D"	"BnaC05g08180D protein"	"A0A078HJV3"	NA	NA	NA	NA	"A0A078HJV3"	"PTHR31871:SF5"	"OS02G0137100 PROTEIN"	"TRANSMEMBRANE PROTEIN"	"uncharacterized BNAC05G08180D"	"BNAC05G08180D"	1.99783013546535	0.000493999523397451
"106356355"	"GO:0006886"	"BP"	"vesicle transport v-SNARE 12"	"intracellular protein transport"	"BnaC07g12350D"	"BnaA07g09410D protein"	"A0A078G7K3"	NA	NA	NA	NA	"A0A078G7K3"	"PTHR21230:SF98"	"VESICLE TRANSPORT V-SNARE PROTEIN VTI1-RELATED"	"V-SNARE DOMAIN-CONTAINING PROTEIN"	"vesicle transport v-SNARE 12"	"LOC106356355"	1.15405311600516	8.86086093339595e-08
"106356355"	"GO:0006906"	"BP"	"vesicle transport v-SNARE 12"	"vesicle fusion"	"BnaC07g12350D"	"BnaA07g09410D protein"	"A0A078G7K3"	NA	NA	NA	NA	"A0A078G7K3"	"PTHR21230:SF98"	"VESICLE TRANSPORT V-SNARE PROTEIN VTI1-RELATED"	"V-SNARE DOMAIN-CONTAINING PROTEIN"	"vesicle transport v-SNARE 12"	"LOC106356355"	1.15405311600516	8.86086093339595e-08
"106356513"	"GO:0009851"	"BP"	"protein SHORT INTERNODES"	"auxin biosynthetic process"	"BnaC07g16800D"	"BnaC07g16800D protein"	"A0A078GWD7"	NA	NA	NA	NA	"A0A078GWD7"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356513"	1.38425564771359	0.00130363337280246
"106356513"	"GO:0009734"	"BP"	"protein SHORT INTERNODES"	"auxin-activated signaling pathway"	"BnaC07g16800D"	"BnaC07g16800D protein"	"A0A078GWD7"	NA	NA	NA	NA	"A0A078GWD7"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356513"	1.38425564771359	0.00130363337280246
"106356513"	"GO:0045893"	"BP"	"protein SHORT INTERNODES"	"positive regulation of DNA-templated transcription"	"BnaC07g16800D"	"BnaC07g16800D protein"	"A0A078GWD7"	NA	NA	NA	NA	"A0A078GWD7"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356513"	1.38425564771359	0.00130363337280246
"106356524"	NA	NA	NA	NA	"BnaCnng54970D"	"BnaA06g36800D protein"	"A0A078JNZ1"	NA	NA	NA	NA	"A0A078JNZ1"	"PTHR34687:SF1"	"CHAPERONE PROTEIN DNAJ-LIKE PROTEIN"	"CHAPERONE PROTEIN DNAJ-LIKE PROTEIN"	"uncharacterized LOC106356524"	"LOC106356524"	1.2134400825828	0.0438124932207669
"106356546"	"GO:0009851"	"BP"	"protein SHORT INTERNODES"	"auxin biosynthetic process"	"BnaA07g12710D"	"BnaA07g12710D protein"	"A0A078I727"	NA	NA	NA	NA	"A0A078I727"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356546"	2.35390172477895	2.42805928513215e-06
"106356546"	"GO:0009734"	"BP"	"protein SHORT INTERNODES"	"auxin-activated signaling pathway"	"BnaA07g12710D"	"BnaA07g12710D protein"	"A0A078I727"	NA	NA	NA	NA	"A0A078I727"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356546"	2.35390172477895	2.42805928513215e-06
"106356546"	"GO:0045893"	"BP"	"protein SHORT INTERNODES"	"positive regulation of DNA-templated transcription"	"BnaA07g12710D"	"BnaA07g12710D protein"	"A0A078I727"	NA	NA	NA	NA	"A0A078I727"	"PTHR31604:SF25"	"PROTEIN LATERAL ROOT PRIMORDIUM 1"	"PROTEIN SHORT INTERNODES"	"protein SHORT INTERNODES"	"LOC106356546"	2.35390172477895	2.42805928513215e-06
