"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106351062" NA NA NA NA "BnaC03g14190D" "protein GAMETE EXPRESSED 1" "LOC106351062" -4.98545085167071 3.8928698279391e-19
"106351075" NA NA NA NA "BnaC03g71660D" "uncharacterized BNAC03G71660D" "BNAC03G71660D" -2.83163937614143 8.28471408771078e-13
"106351078" NA NA NA NA "BnaC03g14520D" "uncharacterized LOC106351078" "LOC106351078" -9.46882911709645 5.93353596967032e-11
"106351117" NA NA NA NA "BnaA06g03360D" "uncharacterized BNAA06G03360D" "BNAA06G03360D" -5.30892519946849 1.01184172369314e-09
"106351149" "GO:0006952" "BP" "MLP-like protein 328" "defense response" "BnaA01g31910D" "MLP-like protein 328" "LOC106351149" -6.70834906906719 0.000123001862920811
"106351250" NA NA NA NA "BnaAnng09470D" "protein RISC-INTERACTING CLEARING 3'-5' EXORIBONUCLEASE 1" "BNAANNG09470D" -2.40842089235335 0.000192822207505337
"106351290" NA NA NA NA "BnaC01g44940D" "myosin-binding protein 7" "LOC106351290" -1.45048018767699 0.00140562061527647
"106351296" "GO:0045490" "BP" "probable pectate lyase 3" "pectin catabolic process" "BnaA06g09240D" "probable pectate lyase 3" "LOC106351296" -16.4995975534938 2.19116313410677e-40
"106351305" NA NA NA NA "BnaA06g09650D" "nudix hydrolase 18, mitochondrial" "LOC106351305" -4.56280227742166 1.93959800861977e-13
"106351356" "GO:0006468" "BP" "U-box domain-containing protein 35" "protein phosphorylation" "BnaA06g11260D" "U-box domain-containing protein 35" "LOC106351356" -4.64736009683777 4.05739823696572e-17
"106351361" NA NA NA NA "BnaAnng27380D" "vitellogenin" "LOC106351361" -4.28212327020337 6.71106492557628e-08
"106351368" "GO:0043928" "BP" "probable CCR4-associated factor 1 homolog 7" "exonucleolytic catabolism of deadenylated mRNA" "BnaA06g10590D" "probable CCR4-associated factor 1 homolog 7" "LOC106351368" -1.25126868477952 0.00600636577605064
"106351417" NA NA NA NA "BnaC03g42430D" "cysteine-rich repeat secretory protein 26-like" "LOC106351417" -4.48471643422154 2.09592726192793e-22
"106351426" NA NA NA NA "BnaA06g12430D" "non-specific lipid transfer protein GPI-anchored 3-like" "LOC106351426" -3.88401131702436 9.32435426587988e-12
"106351490" "GO:0046177" "BP" "gluconokinase" "D-gluconate catabolic process" "BnaC09g09150D" "gluconokinase" "LOC106351490" -2.27688537107155 0.000568258466137715
"106351490" "GO:0016310" "BP" "gluconokinase" "phosphorylation" "BnaC09g09150D" "gluconokinase" "LOC106351490" -2.27688537107155 0.000568258466137715
"106351494" "GO:0009742" "BP" "probable inactive receptor-like kinase BSK12" "brassinosteroid mediated signaling pathway" "BnaC09g09220D" "probable inactive receptor-like kinase BSK12" "LOC106351494" -4.10430852812178 7.69683161053568e-07
"106351494" "GO:0006468" "BP" "probable inactive receptor-like kinase BSK12" "protein phosphorylation" "BnaC09g09220D" "probable inactive receptor-like kinase BSK12" "LOC106351494" -4.10430852812178 7.69683161053568e-07
"106351497" "GO:0016567" "BP" "zinc finger A20 and AN1 domain-containing stress-associated protein 5" "protein ubiquitination" "BnaA01g30440D" "zinc finger A20 and AN1 domain-containing stress-associated protein 5" "LOC106351497" -3.31762343488893 3.6046243311359e-09
"106351507" "GO:0035970" "BP" "probable protein phosphatase 2C 38" "peptidyl-threonine dephosphorylation" "BnaA01g30450D" "probable protein phosphatase 2C 38" "LOC106351507" -5.45438065037271 1.54887137280999e-25
"106351549" "GO:0035627" "BP" "glycolipid transfer protein 1" "ceramide transport" "BnaA05g10120D" "glycolipid transfer protein 1" "LOC106351549" -3.73472811213047 2.27764985194585e-08
"106351549" "GO:0120009" "BP" "glycolipid transfer protein 1" "intermembrane lipid transfer" "BnaA05g10120D" "glycolipid transfer protein 1" "LOC106351549" -3.73472811213047 2.27764985194585e-08
"106351568" "GO:0006468" "BP" "probable LRR receptor-like serine/threonine-protein kinase At1g69990" "protein phosphorylation" "BnaC06g31120D" "probable LRR receptor-like serine/threonine-protein kinase At1g69990" "LOC106351568" -4.72375537751191 3.79666414552458e-05
"106351580" "GO:1901537" "BP" "increased DNA methylation 3" "positive regulation of DNA demethylation" "BnaA06g14730D" "increased DNA methylation 3" "LOC106351580" -2.78615432129314 0.00051097258051834
"106351588" NA NA NA NA "BnaA06g14900D" "UDP-rhamnose/UDP-galactose transporter 2" "LOC106351588" -6.43588050761722 7.90070847524477e-20
"106351623" "GO:0098869" "BP" "protein RESPONSE TO LOW SULFUR 3" "cellular oxidant detoxification" "BnaA06g15780D" "protein RESPONSE TO LOW SULFUR 3" "BNAA06G15780D" -8.44395045940317 4.74983521766659e-43
"106351623" "GO:0010438" "BP" "protein RESPONSE TO LOW SULFUR 3" "cellular response to sulfur starvation" "BnaA06g15780D" "protein RESPONSE TO LOW SULFUR 3" "BNAA06G15780D" -8.44395045940317 4.74983521766659e-43
"106351623" "GO:0009651" "BP" "protein RESPONSE TO LOW SULFUR 3" "response to salt stress" "BnaA06g15780D" "protein RESPONSE TO LOW SULFUR 3" "BNAA06G15780D" -8.44395045940317 4.74983521766659e-43
"106351625" "GO:0098869" "BP" "protein RESPONSE TO LOW SULFUR 3" "cellular oxidant detoxification" "BnaA06g15800D" "protein RESPONSE TO LOW SULFUR 3" "BNAA06G15800D" -7.24588347987014 6.23946473733982e-28
"106351654" "GO:0006598" "BP" "polyamine oxidase 2" "polyamine catabolic process" "BnaA04g24770D" "polyamine oxidase 2" "LOC106351654" -1.31490874456892 0.00492288156511142
"106351706" NA NA NA NA "BnaC09g53260D" "uncharacterized BNAC09G53260D" "BNAC09G53260D" -3.75206016711791 3.79657811895973e-10
"106351888" "GO:0042744" "BP" "peroxidase 69-like" "hydrogen peroxide catabolic process" "BnaC02g42920D" "peroxidase 69-like" "LOC106351888" -8.44757652998632 1.40426643571762e-07
"106351888" "GO:0006979" "BP" "peroxidase 69-like" "response to oxidative stress" "BnaC02g42920D" "peroxidase 69-like" "LOC106351888" -8.44757652998632 1.40426643571762e-07
"106351894" NA NA NA NA "BnaA06g24120D" "calmodulin-binding protein 25" "LOC106351894" -7.72245963705229 1.39601975588387e-09
"106351970" NA NA NA NA "BnaA06g25680D" "protein NOI4" "LOC106351970" -5.08043661382154 1.04285683175129e-29
"106351984" NA NA NA NA "BnaA09g44390D" "germin-like protein subfamily T member 2" "LOC106351984" -9.28321509464379 2.03612050429808e-10
"106351996" "GO:0005975" "BP" "probable 6-phosphogluconolactonase 5" "carbohydrate metabolic process" "BnaA06g39300D" "probable 6-phosphogluconolactonase 5" "LOC106351996" -5.89944369441298 8.51691794691331e-25
"106351996" "GO:0009051" "BP" "probable 6-phosphogluconolactonase 5" "pentose-phosphate shunt, oxidative branch" "BnaA06g39300D" "probable 6-phosphogluconolactonase 5" "LOC106351996" -5.89944369441298 8.51691794691331e-25
"106352057" "GO:0098869" "BP" "protein RESPONSE TO LOW SULFUR 2" "cellular oxidant detoxification" "BnaAnng30680D" "protein RESPONSE TO LOW SULFUR 2" "BNAANNG30680D" -7.85258673953494 6.88186575853211e-53
"106352119" NA NA NA NA "BnaAnng40370D" "extensin" "LOC106352119" -4.06898736107555 7.20593365215574e-06
"106352123" "GO:0006357" "BP" "transcription factor RHD6" "regulation of transcription by RNA polymerase II" "BnaC06g43500D" "transcription factor RHD6" "BnabHLH039" -5.48052116615118 3.21150962813084e-11
"106352194" "GO:0006401" "BP" "ribonuclease 1" "RNA catabolic process" "BnaA02g26660D" "ribonuclease 1" "LOC106352194" -3.07942566408333 5.55303303776443e-09
"106352239" "GO:0007165" "BP" "TIR domain-containing protein-like" "signal transduction" "BnaC09g51970D" "TIR domain-containing protein-like" "LOC106352239" -11.500210227818 1.89620019064186e-18
"106352245" NA NA NA NA "BnaC07g27480D" "uncharacterized BNAC07G27480D" "BNAC07G27480D" -12.4347828571158 1.14123906395631e-92
"106352296" "GO:0007015" "BP" "rac-like GTP-binding protein RHO1" "actin filament organization" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352296" "GO:0030865" "BP" "rac-like GTP-binding protein RHO1" "cortical cytoskeleton organization" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352296" "GO:0007163" "BP" "rac-like GTP-binding protein RHO1" "establishment or maintenance of cell polarity" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352296" "GO:0032956" "BP" "rac-like GTP-binding protein RHO1" "regulation of actin cytoskeleton organization" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352296" "GO:0008360" "BP" "rac-like GTP-binding protein RHO1" "regulation of cell shape" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352296" "GO:0007264" "BP" "rac-like GTP-binding protein RHO1" "small GTPase mediated signal transduction" "BnaA01g19510D" "rac-like GTP-binding protein RHO1" "LOC106352296" -5.12002119392841 1.88584751789644e-31
"106352494" NA NA NA NA "BnaA06g36820D" "uncharacterized BNAA06G36820D" "BNAA06G36820D" -12.2321582158195 2.33324389667674e-21
"106352539" "GO:0006468" "BP" "CBL-interacting serine/threonine-protein kinase 9-like" "protein phosphorylation" "BnaA09g51540D" "CBL-interacting serine/threonine-protein kinase 9-like" "LOC106352539" -5.98723092853427 1.8599130913129e-32
"106352539" "GO:0007165" "BP" "CBL-interacting serine/threonine-protein kinase 9-like" "signal transduction" "BnaA09g51540D" "CBL-interacting serine/threonine-protein kinase 9-like" "LOC106352539" -5.98723092853427 1.8599130913129e-32
"106352780" NA NA NA NA "BnaA04g02760D" "calmodulin-2" "LOC106352780" -2.62437111843372 2.11297258773706e-09
"106352785" "GO:0003333" "BP" "amino acid transporter AVT1A" "amino acid transmembrane transport" "BnaC03g23170D" "amino acid transporter AVT1A" "LOC106352785" -6.03521709076893 4.4902387203364e-20
"106352817" "GO:0010230" "BP" "ubiquinol oxidase 1a, mitochondrial" "alternative respiration" "BnaA05g17260D" "ubiquinol oxidase 1a, mitochondrial" "LOC106352817" -3.11763399520204 4.17121109421765e-09
"106352827" "GO:0006355" "BP" "DNA-binding protein S1FA1" "regulation of DNA-templated transcription" "BnaAnng24190D" "DNA-binding protein S1FA1" "LOC106352827" -1.8830761321027 4.10869584297547e-06
"106353121" NA NA NA NA "BnaC06g42810D" "ELMO domain-containing protein A" "LOC106353121" -2.02618744095074 0.0001450044476619
"106353126" "GO:0016567" "BP" "E3 ubiquitin-protein ligase ATL4" "protein ubiquitination" "BnaAnng19170D" "E3 ubiquitin-protein ligase ATL4" "LOC106353126" -1.95259989594852 0.00277280180799445
"106353128" NA NA NA NA "BnaAnng19180D" "uncharacterized BNAANNG19180D" "BNAANNG19180D" -2.05758228256544 0.000127187340889252
"106353212" "GO:0071712" "BP" "uncharacterized BNAA07G37970D" "ER-associated misfolded protein catabolic process" "BnaA07g37970D" "uncharacterized BNAA07G37970D" "BNAA07G37970D" -1.28811767222249 0.00500350640699601
"106353212" "GO:0006511" "BP" "uncharacterized BNAA07G37970D" "ubiquitin-dependent protein catabolic process" "BnaA07g37970D" "uncharacterized BNAA07G37970D" "BNAA07G37970D" -1.28811767222249 0.00500350640699601
"106353216" "GO:0006914" "BP" "autophagy-related protein 8e-like" "autophagy" "BnaA07g38000D" "autophagy-related protein 8e-like" "LOC106353216" -3.41233673698892 0.00984075030070188
"106353216" "GO:0006995" "BP" "autophagy-related protein 8e-like" "cellular response to nitrogen starvation" "BnaA07g38000D" "autophagy-related protein 8e-like" "LOC106353216" -3.41233673698892 0.00984075030070188
"106353239" "GO:0005975" "BP" "probable glucan endo-1,3-beta-glucosidase BG3" "carbohydrate metabolic process" "BnaA07g17230D" "probable glucan endo-1,3-beta-glucosidase BG3" "LOC106353239" -10.8783459659243 5.04221060533722e-17
"106353274" "GO:0044255" "BP" "delta(8)-fatty-acid desaturase 1" "cellular lipid metabolic process" "BnaA07g38190D" "delta(8)-fatty-acid desaturase 1" "LOC106353274" -1.99031878626079 0.000218738813395513
"106353274" "GO:0006629" "BP" "delta(8)-fatty-acid desaturase 1" "lipid metabolic process" "BnaA07g38190D" "delta(8)-fatty-acid desaturase 1" "LOC106353274" -1.99031878626079 0.000218738813395513
"106353275" NA NA NA NA "BnaA07g38180D" "F-box/kelch-repeat protein At3g61590" "LOC106353275" -2.18757864501777 0.000145259559657121
"106353607" "GO:0016024" "BP" "1-acyl-sn-glycerol-3-phosphate acyltransferase 3" "CDP-diacylglycerol biosynthetic process" "BnaC05g27180D" "1-acyl-sn-glycerol-3-phosphate acyltransferase 3" "LOC106353607" -5.96316108798563 1.91160934936461e-34
"106353625" "GO:0006833" "BP" "aquaporin TIP3-1-like" "water transport" "BnaC06g23750D" "aquaporin TIP3-1-like" "LOC106353625" -4.89450370322891 2.94315153962673e-19
"106353638" NA NA NA NA "BnaA01g35710D" "non-specific lipid transfer protein GPI-anchored 2" "LOC106353638" -1.97430873891378 0.000956122534843274
"106353934" NA NA NA NA "BnaA07g38750D" "F-box protein At1g67340" "LOC106353934" -1.3394271379137 0.0161362875162789
"106354029" NA NA NA NA "BnaC06g30300D" "protein PLANT CADMIUM RESISTANCE 12" "LOC106354029" -10.01580154959 2.03062414065547e-12
"106354087" NA NA NA NA "BnaA08g00370D" "uncharacterized WD repeat-containing protein C2A9.03" "BNAA08G00370D" -12.0167505847956 2.72462900620854e-20
"106354101" "GO:0071577" "BP" "zinc transporter 11" "zinc ion transmembrane transport" "BnaA08g00190D" "zinc transporter 11" "LOC106354101" -3.77707239127846 1.71542066189991e-08
"106354239" NA NA NA NA "BnaA07g30430D" "protein phosphatase 2C 16-like" "HAB1.1" -2.6268701976658 2.10030501807727e-07
"106354366" NA NA NA NA "BnaA07g31260D" "cytosolic sulfotransferase 16" "LOC106354366" -5.98914617045222 6.53238673068511e-18
"106354412" NA NA NA NA "BnaA02g03630D" "polcalcin Bra n 1" "LOC106354412" -7.34230926394592 7.69840493000361e-52
"106354484" "GO:0006468" "BP" "probable LRR receptor-like serine/threonine-protein kinase RPK1" "protein phosphorylation" "BnaCnng26240D" "probable LRR receptor-like serine/threonine-protein kinase RPK1" "LOC106354484" -1.16806872290677 0.0288872518838871
"106354496" "GO:0006357" "BP" "BEL1-like homeodomain protein 3" "regulation of transcription by RNA polymerase II" "BnaAnng09220D" "BEL1-like homeodomain protein 3" "LOC106354496" -2.5136888718359 0.000816698703810154
"106354500" "GO:0006412" "BP" "50S ribosomal protein L31, chloroplastic-like" "translation" "BnaA07g32060D" "50S ribosomal protein L31, chloroplastic-like" "LOC106354500" -1.43006571093974 0.00372076294120903
"106354515" NA NA NA NA "BnaA07g31940D" "uncharacterized protein At1g01500-like" "LOC106354515" -1.44454517404511 0.000653238113272686
"106354528" "GO:0034625" "BP" "elongation of fatty acids protein 3-like" "fatty acid elongation, monounsaturated fatty acid" "BnaAnng19370D" "elongation of fatty acids protein 3-like" "LOC106354528" -1.83268377389796 0.00215368157200743
"106354528" "GO:0034626" "BP" "elongation of fatty acids protein 3-like" "fatty acid elongation, polyunsaturated fatty acid" "BnaAnng19370D" "elongation of fatty acids protein 3-like" "LOC106354528" -1.83268377389796 0.00215368157200743
"106354528" "GO:0019367" "BP" "elongation of fatty acids protein 3-like" "fatty acid elongation, saturated fatty acid" "BnaAnng19370D" "elongation of fatty acids protein 3-like" "LOC106354528" -1.83268377389796 0.00215368157200743
"106354528" "GO:0030148" "BP" "elongation of fatty acids protein 3-like" "sphingolipid biosynthetic process" "BnaAnng19370D" "elongation of fatty acids protein 3-like" "LOC106354528" -1.83268377389796 0.00215368157200743
"106354528" "GO:0042761" "BP" "elongation of fatty acids protein 3-like" "very long-chain fatty acid biosynthetic process" "BnaAnng19370D" "elongation of fatty acids protein 3-like" "LOC106354528" -1.83268377389796 0.00215368157200743
"106354537" "GO:0016567" "BP" "uncharacterized BNAA07G31800D" "protein ubiquitination" "BnaA07g31800D" "uncharacterized BNAA07G31800D" "BNAA07G31800D" -5.74194693507599 3.41378062932056e-48
"106354720" "GO:0006751" "BP" "gamma-glutamylcyclotransferase 2-2" "glutathione catabolic process" "BnaA01g05960D" "gamma-glutamylcyclotransferase 2-2" "LOC106354720" -4.32649427478499 3.61331371619214e-26
"106354722" NA NA NA NA "BnaA01g05920D" "uncharacterized BNAA01G05920D" "BNAA01G05920D" -1.33427168052401 0.00361650993518259
"106354745" NA NA NA NA "BnaA01g05560D" "F-box/kelch-repeat protein At4g39590" "LOC106354745" -1.09779216627551 0.0182540853747532
"106354873" "GO:0055085" "BP" "putative sugar transporter ERD6-like 13" "transmembrane transport" "BnaA05g36140D" "putative sugar transporter ERD6-like 13" "LOC106354873" -7.0126105258139 2.09674322580725e-22
"106355141" NA NA NA NA "BnaA01g06360D" "uncharacterized LOC106355141" "LOC106355141" -12.9766073396535 4.00022602289064e-24
"106355291" NA NA NA NA "BnaC09g46580D" "inactive TPR repeat-containing thioredoxin TTL3" "LOC106355291" -9.54333847475284 1.45706683127835e-29
"106355754" NA NA NA NA "BnaA01g06360D" "uncharacterized LOC106355754" "LOC106355754" -12.9766073396535 4.00022602289064e-24
"106356083" "GO:0055085" "BP" "putative sugar transporter ERD6-like 13" "transmembrane transport" "BnaA05g36160D" "putative sugar transporter ERD6-like 13" "LOC106356083" -5.27693448503076 3.84012384435603e-14
"106356097" NA NA NA NA "BnaA07g00300D" "CRIB domain-containing protein RIC6" "LOC106356097" -13.8614869303901 9.28618013659772e-28
"106356126" NA NA NA NA "BnaC07g01990D" "plant intracellular Ras-group-related LRR protein 6" "LOC106356126" -4.57571203782235 2.99491965966054e-25
"106356284" NA NA NA NA "BnaC05g08260D" "uncharacterized BNAC05G08260D" "BNAC05G08260D" -11.4333967991994 1.71332466528107e-145
"106356287" "GO:0051085" "BP" "chaperone protein DnaJ-like" "chaperone cofactor-dependent protein refolding" "BnaCnng54260D" "chaperone protein DnaJ-like" "LOC106356287" -6.30992682385258 3.05810377685511e-27
"106356320" NA NA NA NA "BnaCnng37810D" "uncharacterized BNACNNG37810D" "BNACNNG37810D" -8.17142338326729 4.69588925672054e-07
"106356333" NA NA NA NA "BnaA07g08500D" "B3 domain-containing transcription factor LEC2-like" "LOC106356333" -10.729153459628 1.65557858953803e-16
"106356347" NA NA NA NA "BnaA07g36770D" "anther-specific protein BCP1-like" "LOC106356347" -14.1028286861247 2.7872448590207e-111
"106356425" "GO:0000082" "BP" "cyclin-dependent kinase B2-2" "G1/S transition of mitotic cell cycle" "BnaA07g11180D" "cyclin-dependent kinase B2-2" "LOC106356425" -1.18153478254385 0.0322828590780106
