"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106437469" "GO:0005975" "BP" "glucan endo-1,3-beta-glucosidase 5" "carbohydrate metabolic process" "BnaA01g17910D" "glucan endo-1,3-beta-glucosidase 5" "LOC106437469" -1.2677599579268 0.0371723302899704
"106437571" "GO:0006749" "BP" "glutathione S-transferase F9" "glutathione metabolic process" "BnaC03g17110D" "glutathione S-transferase F9" "LOC106437571" -1.70924584232806 0.001235966981532
"106437571" "GO:0042221" "BP" "glutathione S-transferase F9" "response to chemical" "BnaC03g17110D" "glutathione S-transferase F9" "LOC106437571" -1.70924584232806 0.001235966981532
"106438178" NA NA NA NA "BnaA03g17490D" "putative DEAD-box ATP-dependent RNA helicase 33" "LOC106438178" 1.66491925996727 0.028509790706861
"106438244" NA NA NA NA "BnaC01g10000D" "uncharacterized protein At4g28440-like" "LOC106438244" 1.34726038554115 0.00412765561147137
"106438455" "GO:0008299" "BP" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "isoprenoid biosynthetic process" "BnaA03g46160D" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "LOC106438455" 6.59006880031956 0.000288148369504856
"106438455" "GO:0006744" "BP" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "ubiquinone biosynthetic process" "BnaA03g46160D" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "LOC106438455" 6.59006880031956 0.000288148369504856
"106438465" NA NA NA NA "BnaA03g23730D" "pollen-specific protein C13" "LOC106438465" -1.67850277487719 0.0377022729803705
"106439062" NA NA NA NA "BnaA08g02460D" "probable carboxylesterase 4, mitochondrial" "LOC106439062" 3.24440036204745 0.0155643844189271
"106439340" "GO:0000398" "BP" "serine/arginine-rich-splicing factor SR34" "mRNA splicing, via spliceosome" "BnaCnng19170D" "serine/arginine-rich-splicing factor SR34" "LOC106439340" 1.17498468174358 0.0253119371214946
"106439345" NA NA NA NA "BnaCnng19230D" "uncharacterized BNACNNG19230D" "BNACNNG19230D" -2.11021747200469 0.000697390445655045
"106439705" NA NA NA NA "BnaC03g59660D" "CSC1-like protein ERD4" "LOC106439705" 1.40029754185426 0.0191914601043911
"106439869" "GO:0009834" "BP" "protein IRX15-LIKE-like" "plant-type secondary cell wall biogenesis" "BnaA09g16720D" "protein IRX15-LIKE-like" "LOC106439869" -1.58283970723712 0.0159577541944139
"106439869" "GO:0045492" "BP" "protein IRX15-LIKE-like" "xylan biosynthetic process" "BnaA09g16720D" "protein IRX15-LIKE-like" "LOC106439869" -1.58283970723712 0.0159577541944139
"106440849" "GO:0006378" "BP" "pre-mRNA cleavage factor Im 25 kDa subunit 2" "mRNA polyadenylation" "BnaA03g47500D" "pre-mRNA cleavage factor Im 25 kDa subunit 2" "LOC106440849" 1.39364231331748 0.0181126998143092
"106440849" "GO:0006397" "BP" "pre-mRNA cleavage factor Im 25 kDa subunit 2" "mRNA processing" "BnaA03g47500D" "pre-mRNA cleavage factor Im 25 kDa subunit 2" "LOC106440849" 1.39364231331748 0.0181126998143092
"106440869" NA NA NA NA "BnaA03g47790D" "plant intracellular Ras-group-related LRR protein 8" "LOC106440869" 4.99699207282267 0.0105519441645033
"106440896" "GO:0000724" "BP" "serine/threonine-protein phosphatase PP-X isozyme 1" "double-strand break repair via homologous recombination" "BnaA03g48250D" "serine/threonine-protein phosphatase PP-X isozyme 1" "LOC106440896" -1.09373773231923 0.0365235879224928
"106441157" "GO:0052746" "BP" "inositol-tetrakisphosphate 1-kinase 2" "inositol phosphorylation" "BnaA03g50630D" "inositol-tetrakisphosphate 1-kinase 2" "LOC106441157" -1.27905058563073 0.0382409447020181
"106441157" "GO:0032957" "BP" "inositol-tetrakisphosphate 1-kinase 2" "inositol trisphosphate metabolic process" "BnaA03g50630D" "inositol-tetrakisphosphate 1-kinase 2" "LOC106441157" -1.27905058563073 0.0382409447020181
"106442426" NA NA NA NA "BnaA01g14290D" "thylakoid lumenal 17.9 kDa protein, chloroplastic" "LOC106442426" 5.54205191772779 0.0086945135448762
"106442978" "GO:0042744" "BP" "peroxidase 52-like" "hydrogen peroxide catabolic process" "BnaA03g55260D" "peroxidase 52-like" "LOC106442978" -8.88862341195202 6.43165234086742e-09
"106442978" "GO:0006979" "BP" "peroxidase 52-like" "response to oxidative stress" "BnaA03g55260D" "peroxidase 52-like" "LOC106442978" -8.88862341195202 6.43165234086742e-09
"106442979" NA NA NA NA "BnaA03g55120D" "transcription factor MYBC1" "LOC106442979" -6.05241946079506 0.0183597919747536
"106443218" "GO:0043086" "BP" "pectinesterase inhibitor 3" "negative regulation of catalytic activity" "BnaCnng76140D" "pectinesterase inhibitor 3" "LOC106443218" 2.11637141203209 0.00147938796301506
"106443354" NA NA NA NA "BnaC03g15120D" "arabinogalactan protein 22" "LOC106443354" -4.27585543412042 0.0279111781106319
"106443544" "GO:0009627" "BP" "EG45-like domain containing protein 2" "systemic acquired resistance" "BnaCnng71940D" "EG45-like domain containing protein 2" "LOC106443544" -2.27008431744953 4.41199325031294e-05
"106443564" NA NA NA NA "BnaA03g19360D" "uncharacterized BNAA03G19360D" "BNAA03G19360D" -2.12597776988211 0.0156772582719632
"106444466" "GO:0006383" "BP" "uncharacterized BNAC09G47140D" "transcription by RNA polymerase III" "BnaC09g47140D" "uncharacterized BNAC09G47140D" "BNAC09G47140D" 1.38778973604839 0.0103965775561489
"106444688" "GO:0006631" "BP" "acyl-CoA-binding domain-containing protein 2" "fatty acid metabolic process" "BnaA03g48810D" "acyl-CoA-binding domain-containing protein 2" "LOC106444688" -3.35556789296907 0.0231195586476662
"106444805" NA NA NA NA "BnaA02g12180D" "protein ASYMMETRIC LEAVES 2" "LOC106444805" 3.79956827954784 0.00693383891830731
"106444911" "GO:0042744" "BP" "peroxidase 34-like" "hydrogen peroxide catabolic process" "BnaC08g20820D" "peroxidase 34-like" "peroxidase" -2.04559263300864 0.00235223474061258
"106444911" "GO:0006979" "BP" "peroxidase 34-like" "response to oxidative stress" "BnaC08g20820D" "peroxidase 34-like" "peroxidase" -2.04559263300864 0.00235223474061258
"106445266" "GO:0009734" "BP" "auxin-responsive protein IAA16" "auxin-activated signaling pathway" "BnaC01g39910D" "auxin-responsive protein IAA16" "LOC106445266" 5.452150603936 0.00257497121678163
"106445266" "GO:0006355" "BP" "auxin-responsive protein IAA16" "regulation of DNA-templated transcription" "BnaC01g39910D" "auxin-responsive protein IAA16" "LOC106445266" 5.452150603936 0.00257497121678163
"106445530" NA NA NA NA "BnaC04g26720D" "universal stress protein PHOS34" "LOC106445530" -4.79904005543966 2.97567993021388e-05
"106445582" "GO:0006515" "BP" "ATP-dependent Clp protease proteolytic subunit-related protein 2, chloroplastic" "protein quality control for misfolded or incompletely synthesized proteins" "BnaC05g09420D" "ATP-dependent Clp protease proteolytic subunit-related protein 2, chloroplastic" "LOC106445582" 1.48882948750264 0.0144746216281947
"106445587" "GO:0006281" "BP" "replication factor C subunit 3-like" "DNA repair" "BnaC02g39840D" "replication factor C subunit 3-like" "LOC106445587" 1.07108366029942 0.015222607480749
"106445587" "GO:0006261" "BP" "replication factor C subunit 3-like" "DNA-templated DNA replication" "BnaC02g39840D" "replication factor C subunit 3-like" "LOC106445587" 1.07108366029942 0.015222607480749
"106445746" "GO:0006897" "BP" "casein kinase 1-like protein 11" "endocytosis" "BnaCnng17230D" "casein kinase 1-like protein 11" "LOC106445746" 2.33319106774131 0.0238718606799507
"106445746" "GO:0018105" "BP" "casein kinase 1-like protein 11" "peptidyl-serine phosphorylation" "BnaCnng17230D" "casein kinase 1-like protein 11" "LOC106445746" 2.33319106774131 0.0238718606799507
"106445746" "GO:0007165" "BP" "casein kinase 1-like protein 11" "signal transduction" "BnaCnng17230D" "casein kinase 1-like protein 11" "LOC106445746" 2.33319106774131 0.0238718606799507
"106445944" NA NA NA NA "BnaC06g40660D" "ADP,ATP carrier protein 1, chloroplastic" "LOC106445944" -1.02104428828971 0.0478630151920245
"106445975" NA NA NA NA "BnaC09g40560D" "uncharacterized BNAC09G40560D" "BNAC09G40560D" -4.31609746062534 0.047313348589228
"106446144" "GO:0034599" "BP" "glutaredoxin-C2" "cellular response to oxidative stress" "BnaA04g10240D" "glutaredoxin-C2" "LOC106446144" -1.17256427836695 0.018026191388469
"106446226" "GO:0018216" "BP" "protein arginine N-methyltransferase 1.6" "peptidyl-arginine methylation" "BnaA01g35410D" "protein arginine N-methyltransferase 1.6" "LOC106446226" 1.53088459595886 0.0411448030262007
"106446326" "GO:0090610" "BP" "scarecrow-like protein 23" "bundle sheath cell fate specification" "BnaUnng00200D" "scarecrow-like protein 23" "LOC106446326" -1.82557890789031 0.00168608110389643
"106446326" "GO:0048366" "BP" "scarecrow-like protein 23" "leaf development" "BnaUnng00200D" "scarecrow-like protein 23" "LOC106446326" -1.82557890789031 0.00168608110389643
"106446326" "GO:0006355" "BP" "scarecrow-like protein 23" "regulation of DNA-templated transcription" "BnaUnng00200D" "scarecrow-like protein 23" "LOC106446326" -1.82557890789031 0.00168608110389643
"106446366" "GO:0032446" "BP" "SUMO-activating enzyme subunit 2" "protein modification by small protein conjugation" "BnaA04g12210D" "SUMO-activating enzyme subunit 2" "LOC106446366" 1.41570356636309 0.0125045721868977
"106446366" "GO:0016925" "BP" "SUMO-activating enzyme subunit 2" "protein sumoylation" "BnaA04g12210D" "SUMO-activating enzyme subunit 2" "LOC106446366" 1.41570356636309 0.0125045721868977
"106446487" "GO:0000460" "BP" "protein mak16" "maturation of 5.8S rRNA" "BnaC06g24580D" "protein mak16" "LOC106446487" 1.4350426170474 0.00407338212320549
"106446487" "GO:0000470" "BP" "protein mak16" "maturation of LSU-rRNA" "BnaC06g24580D" "protein mak16" "LOC106446487" 1.4350426170474 0.00407338212320549
"106446511" "GO:0006749" "BP" "glutathione S-transferase U11" "glutathione metabolic process" "BnaC06g25020D" "glutathione S-transferase U11" "LOC106446511" -3.09025432868336 0.000146448337834711
"106446511" "GO:0009407" "BP" "glutathione S-transferase U11" "toxin catabolic process" "BnaC06g25020D" "glutathione S-transferase U11" "LOC106446511" -3.09025432868336 0.000146448337834711
"106446522" "GO:0030154" "BP" "FRIGIDA-like protein 5" "cell differentiation" "BnaC09g20590D" "FRIGIDA-like protein 5" "LOC106446522" 1.54590575249558 0.0376392879233466
"106446522" "GO:0009908" "BP" "FRIGIDA-like protein 5" "flower development" "BnaC09g20590D" "FRIGIDA-like protein 5" "LOC106446522" 1.54590575249558 0.0376392879233466
"106446615" NA NA NA NA "BnaC04g56240D" "cinnamoyl-CoA reductase-like SNL6" "LOC106446615" -2.13544305951616 0.00106971382637192
"106446706" "GO:0043137" "BP" "ribonuclease H2 subunit A" "DNA replication, removal of RNA primer" "BnaAnng28620D" "ribonuclease H2 subunit A" "LOC106446706" 1.02091157089926 0.0395332159536278
"106446706" "GO:0006298" "BP" "ribonuclease H2 subunit A" "mismatch repair" "BnaAnng28620D" "ribonuclease H2 subunit A" "LOC106446706" 1.02091157089926 0.0395332159536278
"106446708" "GO:0006468" "BP" "CBL-interacting serine/threonine-protein kinase 16" "protein phosphorylation" "BnaA04g28130D" "CBL-interacting serine/threonine-protein kinase 16" "LOC106446708" -2.34454115441015 0.0309414564658426
"106446708" "GO:0007165" "BP" "CBL-interacting serine/threonine-protein kinase 16" "signal transduction" "BnaA04g28130D" "CBL-interacting serine/threonine-protein kinase 16" "LOC106446708" -2.34454115441015 0.0309414564658426
"106447377" NA NA NA NA "BnaA04g21390D" "protein SLOW GREEN 1, chloroplastic" "LOC106447377" 1.42285389000304 0.0168296651634676
"106447383" "GO:0010044" "BP" "protein ALUMINUM SENSITIVE 3" "response to aluminum ion" "BnaA04g21350D" "protein ALUMINUM SENSITIVE 3" "LOC106447383" -4.02618946741533 0.00281966626398772
"106447583" "GO:0000082" "BP" "serine/threonine-protein phosphatase PP2A-3 catalytic subunit" "G1/S transition of mitotic cell cycle" "BnaA04g24540D" "serine/threonine-protein phosphatase PP2A-3 catalytic subunit" "LOC106447583" 1.05716508478791 0.0433947119517386
"106447648" NA NA NA NA "BnaC09g32450D" "altered inheritance of mitochondria protein 32" "LOC106447648" -1.0433068399175 0.0172437886859805
"106448867" NA NA NA NA "BnaA03g54880D" "metallothionein-like protein type 2, MT2-22" "LOC106448867" -1.2187184471329 0.00635604907775696
"106448989" "GO:0009658" "BP" "transcription termination factor MTEF18, mitochondrial-like" "chloroplast organization" "BnaC09g32350D" "transcription termination factor MTEF18, mitochondrial-like" "LOC106448989" 2.07735854963282 0.00331138106057706
"106448989" "GO:0032502" "BP" "transcription termination factor MTEF18, mitochondrial-like" "developmental process" "BnaC09g32350D" "transcription termination factor MTEF18, mitochondrial-like" "LOC106448989" 2.07735854963282 0.00331138106057706
"106448989" "GO:0006353" "BP" "transcription termination factor MTEF18, mitochondrial-like" "DNA-templated transcription termination" "BnaC09g32350D" "transcription termination factor MTEF18, mitochondrial-like" "LOC106448989" 2.07735854963282 0.00331138106057706
"106448989" "GO:0006355" "BP" "transcription termination factor MTEF18, mitochondrial-like" "regulation of DNA-templated transcription" "BnaC09g32350D" "transcription termination factor MTEF18, mitochondrial-like" "LOC106448989" 2.07735854963282 0.00331138106057706
"106449239" "GO:0006782" "BP" "glutamyl-tRNA reductase 1, chloroplastic" "protoporphyrinogen IX biosynthetic process" "BnaA01g35850D" "glutamyl-tRNA reductase 1, chloroplastic" "LOC106449239" 1.40606468189361 0.0426237116608171
"106449542" "GO:0010089" "BP" "vascular-related unknown protein 1" "xylem development" "BnaA05g19540D" "vascular-related unknown protein 1" "BNAA05G19540D" -6.3354516244722 0.010269400450066
"106449549" NA NA NA NA "BnaA05g36660D" "transcription factor bHLH87" "LOC106449549" -8.92626860397341 0.0471827654046132
"106451169" "GO:0030968" "BP" "protein OS-9 homolog" "endoplasmic reticulum unfolded protein response" "BnaCnng05400D" "protein OS-9 homolog" "LOC106451169" -1.17922660789557 0.0120915762824881
"106451169" "GO:0030970" "BP" "protein OS-9 homolog" "retrograde protein transport, ER to cytosol" "BnaCnng05400D" "protein OS-9 homolog" "LOC106451169" -1.17922660789557 0.0120915762824881
"106451169" "GO:0030433" "BP" "protein OS-9 homolog" "ubiquitin-dependent ERAD pathway" "BnaCnng05400D" "protein OS-9 homolog" "LOC106451169" -1.17922660789557 0.0120915762824881
"106451178" NA NA NA NA "BnaCnng05340D" "chaperone protein DnaJ" "LOC106451178" 2.85721646850815 6.1936143777308e-05
"106451187" NA NA NA NA "BnaCnng05190D" "dormancy-associated protein homolog 1" "LOC106451187" 4.95719164153063 0.01124684139435
"106451518" NA NA NA NA "BnaA05g12390D" "sodium-dependent phosphate transport protein 1, chloroplastic" "LOC106451518" 4.32230273842415 0.00210950644445842
"106451520" "GO:0009228" "BP" "phosphomethylpyrimidine synthase, chloroplastic" "thiamine biosynthetic process" "BnaA05g12410D" "phosphomethylpyrimidine synthase, chloroplastic" "LOC106451520" 1.42169969031983 0.0415054105963377
"106451730" NA NA NA NA "BnaC02g30550D" "lamin-like protein" "LOC106451730" -1.02705878012996 0.0471969901048868
"106451749" NA NA NA NA "BnaA05g16430D" "pinoresinol reductase 1" "LOC106451749" -3.21992306653365 6.53152562738285e-05
"106451753" NA NA NA NA "BnaA05g16430D" "pinoresinol reductase 1" "LOC106451753" -3.21992306653365 6.53152562738285e-05
"106451971" "GO:0006352" "BP" "plant-specific TFIIB-related protein 1" "DNA-templated transcription initiation" "BnaA03g53510D" "plant-specific TFIIB-related protein 1" "BNAA03G53510D" 1.34769225785026 0.0300810400483583
"106451971" "GO:0070897" "BP" "plant-specific TFIIB-related protein 1" "transcription preinitiation complex assembly" "BnaA03g53510D" "plant-specific TFIIB-related protein 1" "BNAA03G53510D" 1.34769225785026 0.0300810400483583
"106451972" NA NA NA NA "BnaA03g53520D" "uncharacterized BNAA03G53520D" "BNAA03G53520D" -1.75697418948231 0.019732756620707
"106452020" NA NA NA NA "BnaA05g22460D" "purple acid phosphatase 17" "LOC106452020" -1.28735194112562 0.0026052034348556
"106452161" NA NA NA NA "BnaA04g26250D" "protein PXR1" "LOC106452161" 1.27457902576304 0.0288600321061159
"106452445" "GO:0097352" "BP" "cell division control protein 48 homolog D" "autophagosome maturation" "BnaC06g14490D" "cell division control protein 48 homolog D" "LOC106452445" -5.77204576968312 0.000272887916708456
"106452445" "GO:0071712" "BP" "cell division control protein 48 homolog D" "ER-associated misfolded protein catabolic process" "BnaC06g14490D" "cell division control protein 48 homolog D" "LOC106452445" -5.77204576968312 0.000272887916708456
"106452445" "GO:0051228" "BP" "cell division control protein 48 homolog D" "mitotic spindle disassembly" "BnaC06g14490D" "cell division control protein 48 homolog D" "LOC106452445" -5.77204576968312 0.000272887916708456
"106452445" "GO:0030970" "BP" "cell division control protein 48 homolog D" "retrograde protein transport, ER to cytosol" "BnaC06g14490D" "cell division control protein 48 homolog D" "LOC106452445" -5.77204576968312 0.000272887916708456
"106452445" "GO:0030433" "BP" "cell division control protein 48 homolog D" "ubiquitin-dependent ERAD pathway" "BnaC06g14490D" "cell division control protein 48 homolog D" "LOC106452445" -5.77204576968312 0.000272887916708456
"106452475" "GO:0000272" "BP" "beta-amylase 1, chloroplastic" "polysaccharide catabolic process" "BnaC09g21440D" "beta-amylase 1, chloroplastic" "LOC106452475" -1.09502249294644 0.0364988163972564
"106452734" "GO:0006355" "BP" "transcription factor MYB3R-3" "regulation of DNA-templated transcription" "BnaC05g43530D" "transcription factor MYB3R-3" "LOC106452734" 1.2845002626617 0.0193235160471791
"106452832" NA NA NA NA "BnaA05g29400D" "putative pentatricopeptide repeat-containing protein At3g08820" "LOC106452832" 1.63635712573321 0.0152316399785711
"106453095" "GO:0006303" "BP" "DNA polymerase lambda" "double-strand break repair via nonhomologous end joining" "BnaC08g14330D" "DNA polymerase lambda" "LOC106453095" 1.53311458755597 0.0190877533272263
"106453116" NA NA NA NA "BnaC08g13980D" "CSC1-like protein At1g10090" "LOC106453116" 1.80366568336236 0.000986520380880653
"106453139" NA NA NA NA "BnaC08g13820D" "universal stress protein PHOS34" "LOC106453139" -1.72071855817459 0.000915730081406352
"106453161" NA NA NA NA "BnaCnng06770D" "uncharacterized LOC106453161" "LOC106453161" 2.81295253675975 0.0169163513363178
"106453162" NA NA NA NA "BnaCnng06770D" "uncharacterized LOC106453162" "LOC106453162" 2.81295253675975 0.0169163513363178
"106453223" "GO:0008104" "BP" "14-3-3-like protein GF14 nu" "protein localization" "BnaA05g33430D" "14-3-3-like protein GF14 nu" "LOC106453223" 1.29976047909524 0.00163567248928838
"106453223" "GO:0007165" "BP" "14-3-3-like protein GF14 nu" "signal transduction" "BnaA05g33430D" "14-3-3-like protein GF14 nu" "LOC106453223" 1.29976047909524 0.00163567248928838
"106453963" "GO:0006412" "BP" "uncharacterized BNAA01G24680D" "translation" "BnaA01g24680D" "uncharacterized BNAA01G24680D" "BNAA01G24680D" 5.25997756569796 0.00538886155971741
"106454773" NA NA NA NA "BnaAnng04190D" "uncharacterized BNAANNG04190D" "BNAANNG04190D" -1.64537527508606 0.0247911861452667
"106454794" NA NA NA NA "BnaA09g30600D" "E3 ubiquitin-protein ligase ATL15" "LOC106454794" -4.69927899070519 0.0221838027801147
"106454812" "GO:0016925" "BP" "small ubiquitin-related modifier 5" "protein sumoylation" "BnaAnng17040D" "small ubiquitin-related modifier 5" "LOC106454812" -2.42391871781906 0.015647134825615
"106454833" NA NA NA NA "BnaA05g11010D" "cysteine proteinase inhibitor 2" "LOC106454833" -5.96182690526665 0.044399141827347
